target,classification,category,owner,kinds,classification_reasons,related_vstd_contract_count,returns_reference,returns_mutable_reference,has_mutable_output_state,has_closure,has_unsafe,has_raw_pointer
std::collections::HashMap::get_disjoint_unchecked_mut,determinism_checker_unsupported,other,std::collections::HashMap,inherent_method,mutable_reference_return_not_supported,17,True,True,True,False,True,False
std::collections::HashMap::get_key_value,suitable_now,other,std::collections::HashMap,inherent_method,must_compare_semantic_view_not_reference_identity,17,True,False,False,False,False,False
std::collections::HashMap::get_mut,determinism_checker_unsupported,other,std::collections::HashMap,inherent_method,mutable_reference_return_not_supported,17,True,True,True,False,False,False
std::collections::HashMap::hasher,representation_or_allocator,other,std::collections::HashMap,inherent_method,representation_or_allocator_state_not_in_public_view,17,True,False,False,False,False,False
std::collections::HashMap::into_keys,iterator_or_adapter_result,other,std::collections::HashMap,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,17,False,False,False,False,False,False
std::collections::HashMap::into_values,iterator_or_adapter_result,other,std::collections::HashMap,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,17,False,False,False,False,False,False
std::collections::HashMap::iter_mut,iterator_or_adapter_result,other,std::collections::HashMap,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,17,False,False,True,False,False,False
std::collections::HashMap::remove_entry,suitable_now,other,std::collections::HashMap,inherent_method,,17,False,False,True,False,False,False
std::collections::HashMap::retain,iterator_or_adapter_result,other,std::collections::HashMap,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,17,False,False,True,True,False,False
std::collections::HashMap::shrink_to,representation_or_allocator,other,std::collections::HashMap,inherent_method,representation_or_allocator_state_not_in_public_view,17,False,False,True,False,False,False
std::collections::HashMap::shrink_to_fit,representation_or_allocator,other,std::collections::HashMap,inherent_method,representation_or_allocator_state_not_in_public_view,17,False,False,True,False,False,False
std::collections::HashMap::try_reserve,representation_or_allocator,other,std::collections::HashMap,inherent_method,representation_or_allocator_state_not_in_public_view,17,False,False,True,False,False,False
std::collections::HashMap::values_mut,iterator_or_adapter_result,other,std::collections::HashMap,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,17,False,False,True,False,False,False
std::collections::HashMap::with_capacity_and_hasher,representation_or_allocator,other,std::collections::HashMap,inherent_method,representation_or_allocator_state_not_in_public_view,17,False,False,False,False,False,False
std::collections::HashMap::with_hasher,representation_or_allocator,other,std::collections::HashMap,inherent_method,representation_or_allocator_state_not_in_public_view,17,False,False,False,False,False,False
std::collections::HashSet::capacity,representation_or_allocator,other,std::collections::HashSet,inherent_method,representation_or_allocator_state_not_in_public_view,14,False,False,False,False,False,False
std::collections::HashSet::difference,iterator_or_adapter_result,other,std::collections::HashSet,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,14,False,False,False,False,False,False
std::collections::HashSet::drain,iterator_or_adapter_result,other,std::collections::HashSet,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,14,False,False,True,False,False,False
std::collections::HashSet::extract_if,iterator_or_adapter_result,other,std::collections::HashSet,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,14,False,False,True,True,False,False
std::collections::HashSet::hasher,representation_or_allocator,other,std::collections::HashSet,inherent_method,representation_or_allocator_state_not_in_public_view,14,True,False,False,False,False,False
std::collections::HashSet::intersection,iterator_or_adapter_result,other,std::collections::HashSet,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,14,False,False,False,False,False,False
std::collections::HashSet::is_disjoint,suitable_now,other,std::collections::HashSet,inherent_method,,14,False,False,False,False,False,False
std::collections::HashSet::is_subset,suitable_now,other,std::collections::HashSet,inherent_method,,14,False,False,False,False,False,False
std::collections::HashSet::is_superset,suitable_now,other,std::collections::HashSet,inherent_method,,14,False,False,False,False,False,False
std::collections::HashSet::replace,suitable_now,other,std::collections::HashSet,inherent_method,,14,False,False,True,False,False,False
std::collections::HashSet::retain,iterator_or_adapter_result,other,std::collections::HashSet,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,14,False,False,True,True,False,False
std::collections::HashSet::shrink_to,representation_or_allocator,other,std::collections::HashSet,inherent_method,representation_or_allocator_state_not_in_public_view,14,False,False,True,False,False,False
std::collections::HashSet::shrink_to_fit,representation_or_allocator,other,std::collections::HashSet,inherent_method,representation_or_allocator_state_not_in_public_view,14,False,False,True,False,False,False
std::collections::HashSet::symmetric_difference,iterator_or_adapter_result,other,std::collections::HashSet,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,14,False,False,False,False,False,False
std::collections::HashSet::take,suitable_now,other,std::collections::HashSet,inherent_method,,14,False,False,True,False,False,False
std::collections::HashSet::try_reserve,representation_or_allocator,other,std::collections::HashSet,inherent_method,representation_or_allocator_state_not_in_public_view,14,False,False,True,False,False,False
std::collections::HashSet::union,iterator_or_adapter_result,other,std::collections::HashSet,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,14,False,False,False,False,False,False
std::collections::HashSet::with_capacity_and_hasher,representation_or_allocator,other,std::collections::HashSet,inherent_method,representation_or_allocator_state_not_in_public_view,14,False,False,False,False,False,False
std::collections::HashSet::with_hasher,representation_or_allocator,other,std::collections::HashSet,inherent_method,representation_or_allocator_state_not_in_public_view,14,False,False,False,False,False,False
std::env::args,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::args_os,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::current_dir,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::current_exe,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::home_dir,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::join_paths,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::remove_var,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,True,False
std::env::set_current_dir,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::set_var,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,True,False
std::env::split_paths,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::temp_dir,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::var,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::var_os,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::vars,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::env::vars_os,runtime_or_hidden_state,io_os_runtime,std::env,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::ffi::OsStr::as_encoded_bytes,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,True,False,False,False,False,False
std::ffi::OsStr::display,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::eq_ignore_ascii_case,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::from_encoded_bytes_unchecked,unsafe_or_representation_sensitive,other,std::ffi::OsStr,inherent_method,unsafe_or_raw_pointer_signature,0,True,False,False,False,True,False
std::ffi::OsStr::into_os_string,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::is_ascii,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::is_empty,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::len,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::make_ascii_lowercase,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,True,False,False,False
std::ffi::OsStr::make_ascii_uppercase,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,True,False,False,False
std::ffi::OsStr::new,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,True,False,False,False,False,False
std::ffi::OsStr::to_ascii_lowercase,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::to_ascii_uppercase,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::to_os_string,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsStr::to_str,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,True,False,False,False,False,False
std::ffi::OsStr::to_string_lossy,needs_new_vstd_abstraction,other,std::ffi::OsStr,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsString::as_os_str,needs_new_vstd_abstraction,other,std::ffi::OsString,inherent_method,no_existing_contract_for_owner_or_module,0,True,False,False,False,False,False
std::ffi::OsString::capacity,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,False,False,False,False
std::ffi::OsString::clear,needs_new_vstd_abstraction,other,std::ffi::OsString,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,True,False,False,False
std::ffi::OsString::from_encoded_bytes_unchecked,unsafe_or_representation_sensitive,other,std::ffi::OsString,inherent_method,unsafe_or_raw_pointer_signature,0,False,False,False,False,True,False
std::ffi::OsString::into_boxed_os_str,needs_new_vstd_abstraction,other,std::ffi::OsString,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsString::into_encoded_bytes,needs_new_vstd_abstraction,other,std::ffi::OsString,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsString::into_string,needs_new_vstd_abstraction,other,std::ffi::OsString,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsString::leak,determinism_checker_unsupported,other,std::ffi::OsString,inherent_method,mutable_reference_return_not_supported,0,True,True,False,False,False,False
std::ffi::OsString::new,needs_new_vstd_abstraction,other,std::ffi::OsString,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
std::ffi::OsString::push,needs_new_vstd_abstraction,other,std::ffi::OsString,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,True,False,False,False
std::ffi::OsString::reserve,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,True,False,False,False
std::ffi::OsString::reserve_exact,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,True,False,False,False
std::ffi::OsString::shrink_to,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,True,False,False,False
std::ffi::OsString::shrink_to_fit,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,True,False,False,False
std::ffi::OsString::try_reserve,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,True,False,False,False
std::ffi::OsString::try_reserve_exact,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,True,False,False,False
std::ffi::OsString::with_capacity,representation_or_allocator,other,std::ffi::OsString,inherent_method,representation_or_allocator_state_not_in_public_view,0,False,False,False,False,False,False
std::fs::DirBuilder::create,runtime_or_hidden_state,io_os_runtime,std::fs::DirBuilder,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::fs::DirBuilder::new,runtime_or_hidden_state,io_os_runtime,std::fs::DirBuilder,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::fs::DirBuilder::recursive,runtime_or_hidden_state,io_os_runtime,std::fs::DirBuilder,inherent_method,external_or_hidden_runtime_state,0,True,True,True,False,False,False
